processed_feature_name,feature_importance
num__num_recurrent_psych_diagnosis_groups,0.00036255334
num__spo2_vital_last_value,0.00036135135
num__mean_bp_noninvasive_vital_value_range,0.00036116203
num__hemoglobin_lab_first_72h_max,0.00036080315
num__previous_weight_kg_before_admission_filled,0.0003607097
num__num_inputevent_rate_changes,0.00036009945
num__respiratory_rate_vital_mean_value,0.00036004957
num__heart_rate_vital_first_value,0.00035936525
num__wbc_lab_coefficient_of_variation,0.0003593108
num__wbc_lab_value_change,0.00035901245
num__recent_icu_admission_365d_flag,0.0003582174
num__sodium_lab_first_72h_mean,0.00035811437
num__emergency_admission_with_recent_psych_history_flag,0.00035774015
num__previous_weight_kg_before_admission,0.00035752667
num__num_unique_order_subtypes,0.000356779
num__respiratory_rate_vital_first_value,0.00035677297
num__hemoglobin_lab_first_72h_min,0.00035676538
num__wbc_lab_first_value,0.00035662387
cat__discharge_location_Unknown,0.00035625862
num__time_between_last_two_admissions_days_filled,0.00035583953
num__systolic_bp_arterial_vital_max_value,0.00035559668
num__psychotropic_medication_change_count,0.00035522287
num__hypotension_72h_hour_percentage,0.00035504013
num__systolic_bp_noninvasive_vital_last_value,0.00035500256
num__late_discontinued_medication_orders,0.0003548401
num__respiratory_rate_vital_min_value,0.00035481894
num__num_nonpsych_diagnoses,0.0003537566
num__emar_psychotropic_not_given_count,0.0003536602
num__emar_missed_or_not_given_count_first_72h,0.00035343383
num__glucose_lab_first_value,0.00035337068
num__hemoglobin_lab_max_value,0.00035333724
num__days_since_previous_icu_admission,0.00035320988
num__num_unique_enter_providers,0.0003531038
num__weight_change_recent_filled,0.00035268898
num__num_scheduled_psychotropic_orders,0.00035251144
num__wbc_lab_value_range,0.00035192823
num__heart_rate_vital_value_change,0.00035191744
num__late_lab_orders_without_psych_safety_orders_flag,0.00035109758
num__age_65plus_x_discharge_to_facility,0.00035053398
num__platelet_lab_first_24h_max,0.00034976535
cat__race_OTHER,0.0003496961
num__quiet_prior_psych_low_activity_score,0.00034940604
num__gcs_min_score,0.00034929632
num__elixhauser_chronic_pulmonary,0.00034928485
num__late_routine_care_orders_last_6h,0.00034918514
num__discharged_home_without_services_flag,0.0003489195
num__glucose_lab_rate_of_change_per_day,0.00034885659
num__had_outpatient_followup_order,0.00034850018
num__followup_order_first_72h_flag,0.0003484259
num__creatinine_lab_first_24h_max,0.00034751173
cat__anchor_year_group_2020 - 2022,0.00034660377
num__previous_admission_los_days_filled,0.0003459589
num__heart_rate_vital_min_value,0.00034554035
num__order_activity_last_24h_to_total_ratio,0.00034536608
num__num_orders_first_72h,0.00034513543
num__medical_complexity_late_workup_home_discharge_flag,0.00034402168
num__weekend_or_friday_discharge_with_no_followup_flag,0.00034387424
num__late_lab_orders_last_12h,0.00034290543
num__discharged_to_snf_flag,0.00034276606
num__late_lab_order_share_last_12h,0.00034182868
num__platelet_lab_first_72h_min,0.00034177102
cat__insurance_Medicaid,0.00034162207
num__substance_use_and_withdrawal_treatment_flag,0.00034126645
num__no_barcode_med_admin_rate,0.00034111494
num__ed_admission_with_self_harm_flag,0.00034075
num__vital_72h_hours_with_3plus_instability_indicators,0.000340143
num__mean_bp_arterial_vital_value_range,0.00033991988
num__wbc_lab_first_72h_min,0.00033941565
