processed_feature_name,clean_train_nonzero_count,clean_test_nonzero_count,clean_train_nonzero_percent,clean_test_nonzero_percent,all_zero_train,near_zero_train,core_rapid_trial_keep,clinically_relevant_extra_candidate,explicit_aftercare_addback_candidate,rapid_trial_mean_abs_shap,high_recent_shap_signal,extra_keep_after_sparsity_check,keep_in_primary_reduced_matrix,primary_reduced_selection_reason
num__late_routine_care_orders_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.0008184146086156613,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_psych_safety_orders_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.001164083365786784,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_social_work_or_case_management_orders_last_12h,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__late_followup_or_aftercare_orders_last_12h,191320,47171,100.0,100.0,False,False,True,True,False,0.0001506331486895194,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_medication_orders_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,0.001257604273925265,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_lab_orders_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,0.0001938989563204809,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_imaging_orders_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,4.131184323341586e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_consult_orders_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,7.136403705662433e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_discharge_admin_orders_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,0.000748727124465299,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_routine_care_orders_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,0.000628782108098412,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_psych_safety_orders_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,0.000208587449407502,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_social_work_or_case_management_orders_last_6h,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__late_followup_or_aftercare_orders_last_6h,191320,47171,100.0,100.0,False,False,True,True,False,0.0008375436719451795,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__discontinued_orders_last_24h_before_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.0008199776999451578,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__discontinued_orders_last_12h_before_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.01577324012534332,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__cancelled_orders_last_24h_before_discharge,0,0,0.0,0.0,True,True,False,True,False,0.0,False,False,False,removed_all_zero_train; removed_near_zero_unless_core
num__late_discontinued_medication_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.003213693158762222,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__late_discontinued_lab_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.002516830493913451,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__late_discontinued_safety_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.002046463766268477,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__had_therapy_or_counselling_followup_order,191320,47171,100.0,100.0,False,False,True,True,False,8.77859661938452e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__had_substance_use_followup_order,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__followup_order_last_48h_before_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.0003908338815363783,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__followup_order_last_24h_before_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.000381699175613406,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__safety_orders_last_12h_before_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.0001393819982433378,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__safety_orders_last_6h_before_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.0001043615796715758,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__new_safety_order_last_24h_before_discharge_flag,191320,47171,100.0,100.0,False,False,True,True,False,0.0008293117321564446,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__new_safety_order_last_12h_before_discharge_flag,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__first_safety_order_hours_from_admission,191320,47171,100.0,100.0,False,False,True,True,False,0.006354091876365823,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__last_safety_order_hours_from_admission,191320,47171,100.0,100.0,False,False,True,True,False,0.00563949334463959,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__safety_order_activity_duration_hours,191320,47171,100.0,100.0,False,False,False,True,False,0.001102990526619468,False,True,True,kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_late_orders,191320,47171,100.0,100.0,False,False,True,True,False,1.943613642652053e-05,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_safety_order,191320,47171,100.0,100.0,False,False,True,True,False,0.0009417523034634383,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_discharge_planning_order,191320,47171,100.0,100.0,False,False,True,True,False,0.001074192925196426,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__previous_admission_order_activity_count,191320,47171,100.0,100.0,False,False,True,True,False,0.007842974753081197,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_late_safety_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.0005260696125802167,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_late_lab_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.0002332420380433387,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_late_medication_orders,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_followup_order,191320,47171,100.0,100.0,False,False,True,True,False,0.0002960351465425688,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_home_discharge_no_followup,191320,47171,100.0,100.0,False,False,True,True,False,0.0004580048967029745,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_psych_facility_discharge,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__previous_admission_had_facility_discharge,191320,47171,100.0,100.0,False,False,True,True,False,0.0002041898376860429,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__previous_admission_late_order_count,191320,47171,100.0,100.0,False,False,True,True,False,0.003800217857294146,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__previous_admission_late_order_share,191320,47171,100.0,100.0,False,False,True,True,False,0.003610307624661039,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__prior_discharge_instability_score,191320,47171,100.0,100.0,False,False,True,False,False,0.0009682928298800591,False,False,True,kept_rapid_trial_core
num__prior_instability_score,191320,47171,100.0,100.0,False,False,True,False,False,0.0006609184274832649,False,False,True,kept_rapid_trial_core
num__num_pharmacy_records,191320,47171,100.0,100.0,False,False,False,True,False,0.0009572316079008497,False,True,True,kept_clinically_relevant_non_sparse_extra
num__num_unique_pharmacy_medications,191320,47171,100.0,100.0,False,False,True,True,False,0.001836354908625154,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__num_iv_pharmacy_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.004297032250531312,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__num_infusion_pharmacy_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.002239934072000212,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__num_prn_pharmacy_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.008283562302395363,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__num_scheduled_pharmacy_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.01235105015228456,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__num_high_frequency_med_orders,191320,47171,100.0,100.0,False,False,True,False,False,0.002362111986911442,False,False,True,kept_rapid_trial_core
num__num_med_orders_with_duration,191320,47171,100.0,100.0,False,False,True,False,False,0.001403889654601283,False,False,True,kept_rapid_trial_core
num__num_discontinued_pharmacy_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.002736438174923481,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__num_verified_pharmacy_orders,191320,47171,100.0,100.0,False,False,False,True,False,0.001087704502139925,False,True,True,kept_clinically_relevant_non_sparse_extra
num__num_oral_pharmacy_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.001283513973385004,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__num_iv_route_pharmacy_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.001544805312153777,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__num_prn_psychotropic_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.001128452539128579,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__num_scheduled_psychotropic_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.002645222414416061,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__num_medication_route_types,191320,47171,100.0,100.0,False,False,True,False,False,0.008047926446055802,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__num_medication_frequency_types,191320,47171,100.0,100.0,False,False,True,False,False,0.003019485527935133,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__psychotropic_order_density_per_day,191320,47171,100.0,100.0,False,False,True,True,False,0.01811281344404385,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__had_prn_antipsychotic,191320,47171,100.0,100.0,False,False,True,True,False,0.0001365516347452856,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__had_prn_benzodiazepine,191320,47171,100.0,100.0,False,False,False,True,False,0.0004243944319387529,False,True,True,kept_clinically_relevant_non_sparse_extra
num__num_prn_benzodiazepine_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.004331287555453735,True,True,True,kept_rapid_trial_core; kept_high_recent_shap_signal; kept_clinically_relevant_non_sparse_extra
num__num_prn_antipsychotic_orders,191320,47171,100.0,100.0,False,False,True,True,False,0.0002149593958433181,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__had_naloxone_order,191320,47171,100.0,100.0,False,False,False,False,False,0.0003462653725375233,False,False,False,removed_not_selected_by_signal_or_family_rule
num__had_withdrawal_treatment_order,191320,47171,100.0,100.0,False,False,False,False,False,0.0003865970394544209,False,False,False,removed_not_selected_by_signal_or_family_rule
num__had_lockout_interval_order,191320,47171,100.0,100.0,False,False,True,False,False,0.001398833083789705,False,False,True,kept_rapid_trial_core
num__had_basal_rate_order,191320,47171,100.0,100.0,False,False,True,False,False,0.001915920016817648,False,False,True,kept_rapid_trial_core
num__had_sliding_scale_order,191320,47171,100.0,100.0,False,False,False,False,False,5.366735776264634e-05,False,False,False,removed_not_selected_by_signal_or_family_rule
num__had_one_hr_max_order,191320,47171,100.0,100.0,False,False,True,False,False,0.005411838397481021,True,False,True,kept_rapid_trial_core; kept_high_recent_shap_signal
num__num_unverified_pharmacy_orders,191320,47171,100.0,100.0,False,False,False,True,False,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
num__num_floor_stock_pharmacy_orders,191320,47171,100.0,100.0,False,False,True,True,True,0.002481621788862961,False,True,True,kept_rapid_trial_core; kept_clinically_relevant_non_sparse_extra
num__num_patient_may_take_own_med_orders,191320,47171,100.0,100.0,False,False,False,False,True,2.029613824561238e-05,False,True,True,kept_clinically_relevant_non_sparse_extra
num__num_dosing_by_pharmacy_orders,191320,47171,100.0,100.0,False,False,False,True,True,0.0002589529145557094,False,True,True,kept_clinically_relevant_non_sparse_extra
num__num_discharge_med_proc_type_orders,191320,47171,100.0,100.0,False,False,False,False,True,0.0,False,True,True,kept_clinically_relevant_non_sparse_extra
